	replicates1	replicates2	replicates3
gene7716	11	16	13
gene7717	31	18	26
gene7718	5	18	11
gene7719	10	13	10
gene7720	26	27	26
gene7721	9	14	11
gene7722	15	14	13
gene7723	17	20	25
gene7724	22	27	17
gene7725	16	13	14
gene7726	18	21	28
gene7727	27	31	29
gene7728	11	14	15
gene7729	25	20	19
gene7730	21	13	18
gene7731	17	14	4
gene7732	40	39	24
gene7733	24	23	28
gene7734	13	16	18
gene7735	20	25	34
gene7736	24	31	20
gene7737	18	31	21
gene7738	28	24	25
gene7739	22	26	20
gene7740	15	19	15
gene7741	19	17	18
gene7742	39	39	28
gene7743	12	12	16
gene7744	13	9	6
gene7745	21	14	12
gene7746	27	32	22
gene7747	15	15	13
gene7748	6	12	12
gene7749	14	22	21
gene7750	10	11	9
gene7751	21	29	24
gene7752	29	37	18
gene7753	18	16	15
gene7754	12	14	20
gene7755	17	20	9
gene7756	12	12	8
gene7757	28	21	21
gene7758	19	35	35
gene7759	16	16	12
gene7760	18	25	24
gene7761	11	12	20
gene7762	19	21	24
gene7763	35	39	30
gene7764	24	21	28
gene7765	22	23	20
gene7766	19	23	14
gene7767	23	19	20
gene7768	25	23	22
gene7769	22	22	21
gene7770	27	18	22
gene7771	22	27	30
gene7772	24	16	28
gene7773	9	19	17
gene7774	26	33	18
gene7775	20	23	22
gene7776	29	26	26
gene7777	17	14	15
gene7778	20	19	19
gene7779	22	20	21
gene7780	24	19	22
gene7781	25	27	26
gene7782	25	22	24
gene7783	21	19	23
gene7784	15	16	19
gene7785	33	21	25
gene7786	27	17	18
gene7787	25	23	21
gene7788	41	25	39
gene7789	22	23	18
gene7790	14	29	15
gene7791	29	31	30
gene7792	25	20	24
gene7793	15	26	8
gene7794	20	15	13
gene7795	16	12	17
gene7796	21	27	20
gene7797	22	20	12
gene7798	10	11	14
gene7799	19	25	18
gene7800	15	24	21
gene7801	29	20	23
gene7802	9	12	12
gene7803	17	18	24
gene7804	27	22	27
gene7805	11	15	13
gene7806	20	20	28
gene7807	27	22	24
gene7808	23	18	27
gene7809	39	24	41
gene7810	22	22	23
gene7811	19	27	25
gene7812	25	19	36
gene7813	24	18	17
gene7814	26	25	20
gene7815	25	26	15
gene7816	30	25	19
gene7817	14	12	13
gene7818	52	45	50
gene7819	29	33	44
gene7820	35	30	22
gene7821	29	25	33
gene7822	19	22	19
gene7823	24	27	19
gene7824	24	20	28
gene7825	20	20	21
gene7826	17	24	19
gene7827	21	29	19
gene7828	14	16	11
gene7829	18	13	12
gene7830	9	8	13
gene7831	16	21	19
gene7832	23	24	17
gene7833	19	17	13
gene7834	27	32	28
gene7835	26	25	22
gene7836	23	16	32
gene7837	16	25	22
gene7838	11	13	10
gene7839	35	28	13
gene7840	22	14	25
gene7841	21	22	12
gene7842	17	16	22
gene7843	17	27	26
gene7844	18	22	13
gene7845	17	8	14
gene7846	21	23	15
gene7847	15	18	22
gene7848	8	8	9
gene7849	16	18	18
gene7850	21	15	21
gene7851	31	33	29
gene7852	23	20	18
gene7853	18	22	14
gene7854	26	25	26
gene7855	11	17	16
gene7856	36	29	25
gene7857	15	28	24
gene7858	12	22	17
gene7859	32	29	22
gene7860	16	14	16
gene7861	15	31	27
gene7862	12	20	20
gene7863	17	11	24
gene7864	19	18	17
gene7865	20	19	22
gene7866	26	17	20
gene7867	32	30	16
gene7868	21	20	21
gene7869	13	14	12
gene7870	13	18	13
gene7871	18	16	14
gene7872	29	19	11
gene7873	25	29	33
gene7874	17	17	17
gene7875	19	14	15
gene7876	17	22	13
gene7877	27	29	39
gene7878	9	18	13
gene7879	28	18	30
gene7880	16	22	23
gene7881	16	13	22
gene7882	8	10	9
gene7883	26	22	13
gene7884	18	16	21
gene7885	21	22	26
gene7886	24	12	17
gene7887	19	12	18
gene7888	9	9	11
gene7889	20	24	18
gene7890	33	18	40
gene7891	23	30	25
gene7892	22	20	17
gene7893	16	24	13
gene7894	17	15	14
gene7895	32	29	28
gene7896	21	40	28
gene7897	10	7	8
gene7898	14	27	25
gene7899	18	14	11
gene7900	13	13	12
gene7901	31	36	28
gene7902	12	13	10
gene7903	14	20	10
gene7904	15	16	17
gene7905	25	21	21
gene7906	30	22	24
gene7907	19	9	17
gene7908	25	34	30
gene7909	23	20	21
gene7910	8	10	18
gene7911	14	15	17
gene7912	14	22	18
gene7913	17	25	27
gene7914	21	12	20
gene7915	12	13	7
gene7916	22	30	38
gene7917	21	19	11
gene7918	17	22	15
gene7919	19	21	11
gene7920	13	15	15
gene7921	36	34	37
gene7922	20	21	26
gene7923	38	24	18
gene7924	11	12	11
gene7925	27	16	8
gene7926	27	31	28
gene7927	14	10	12
gene7928	16	10	12
gene7929	17	18	22
gene7930	21	24	27
gene7931	18	24	19
gene7932	21	16	19
gene7933	10	16	15
gene7934	24	16	24
gene7935	11	8	13
gene7936	6	3	2
gene7937	8	17	7
gene7938	21	27	20
gene7939	14	21	14
gene7940	19	9	16
gene7941	17	22	13
gene7942	22	18	27
gene7943	10	8	7
gene7944	20	30	34
gene7945	21	13	15
gene7946	19	15	26
gene7947	16	27	24
gene7948	17	21	14
gene7949	21	30	22
gene7950	30	29	30
gene7951	32	27	19
gene7952	5	13	9
gene7953	14	11	16
gene7954	23	20	22
gene7955	21	27	20
gene7956	5	13	12
gene7957	15	18	19
gene7958	13	22	14
gene7959	28	13	24
gene7960	10	20	9
gene7961	20	6	13
gene7962	21	16	31
gene7963	12	23	9
gene7964	34	31	34
gene7965	27	18	19
gene7966	19	21	20
gene7967	15	8	6
gene7968	3	8	15
gene7969	17	15	17
gene7970	33	27	28
gene7971	22	25	26
gene7972	21	13	13
gene7973	18	13	12
gene7974	19	18	22
gene7975	16	9	9
gene7976	18	20	26
gene7977	18	18	28
gene7978	18	12	19
gene7979	15	22	11
gene7980	19	20	24
gene7981	19	19	22
gene7982	36	36	37
gene7983	25	26	19
gene7984	22	14	17
gene7985	24	18	16
gene7986	13	18	14
gene7987	23	28	23
gene7988	24	24	32
gene7989	16	28	22
gene7990	15	16	16
gene7991	31	43	27
gene7992	25	15	21
gene7993	24	26	22
gene7994	16	14	18
gene7995	24	15	17
gene7996	25	22	25
gene7997	22	25	26
gene7998	25	21	16
gene7999	28	19	18
gene8000	26	26	27
gene8001	22	17	19
gene8002	17	20	26
gene8003	20	19	22
gene8004	21	18	21
gene8005	21	16	13
gene8006	23	13	22
gene8007	19	9	19
gene8008	15	23	21
gene8009	20	14	11
gene8010	25	24	24
gene8011	31	18	11
gene8012	12	12	14
gene8013	27	22	14
gene8014	18	29	26
gene8015	22	24	23
gene8016	10	10	15
gene8017	8	14	13
gene8018	20	30	26
gene8019	9	11	13
gene8020	22	23	23
gene8021	6	9	5
gene8022	26	23	19
gene8023	35	27	34
gene8024	15	6	7
gene8025	24	21	17
gene8026	17	17	18
gene8027	36	30	26
gene8028	23	19	15
gene8029	25	28	29
gene8030	16	18	20
gene8031	29	22	27
gene8032	21	10	13
gene8033	17	24	22
gene8034	28	26	24
gene8035	24	19	13
gene8036	12	17	9
gene8037	24	30	16
gene8038	24	27	29
gene8039	23	29	16
gene8040	21	27	23
gene8041	23	19	18
gene8042	30	26	37
gene8043	24	22	23
gene8044	26	31	28
gene8045	26	20	21
gene8046	18	16	9
gene8047	19	20	14
gene8048	33	26	19
gene8049	17	20	20
gene8050	26	23	13
gene8051	22	17	16
gene8052	25	24	18
gene8053	25	35	22
gene8054	17	13	14
gene8055	17	14	17
gene8056	18	20	26
gene8057	22	20	24
gene8058	14	14	18
gene8059	18	12	10
gene8060	11	20	7
gene8061	16	17	25
gene8062	9	5	12
gene8063	11	20	7
gene8064	18	23	22
gene8065	11	11	10
gene8066	10	24	14
gene8067	10	12	13
gene8068	24	22	30
gene8069	15	24	17
gene8070	28	25	22
gene8071	16	17	13
gene8072	12	27	28
gene8073	26	31	24
gene8074	27	32	25
gene8075	8	24	15
gene8076	16	16	6
gene8077	16	16	19
gene8078	19	23	25
gene8079	18	15	26
gene8080	15	19	20
gene8081	29	29	28
gene8082	23	23	13
gene8083	19	24	29
gene8084	19	14	19
gene8085	27	24	28
gene8086	32	15	21
gene8087	27	14	14
gene8088	16	12	16
gene8089	22	22	22
gene8090	6	9	15
gene8091	16	21	19
gene8092	25	24	30
gene8093	19	14	20
gene8094	20	8	21
gene8095	28	31	26
gene8096	17	15	18
gene8097	25	17	20
gene8098	20	14	23
gene8099	25	22	23
gene8100	23	21	22
gene8101	19	29	27
gene8102	17	30	14
gene8103	25	30	24
gene8104	35	25	32
gene8105	26	19	32
gene8106	19	11	21
gene8107	11	14	9
gene8108	26	27	28
gene8109	15	13	14
gene8110	32	22	25
gene8111	14	16	18
gene8112	19	16	24
gene8113	19	20	25
gene8114	18	15	17
gene8115	16	28	27
gene8116	15	19	20
gene8117	14	15	17
gene8118	14	35	15
gene8119	19	31	37
gene8120	32	24	31
gene8121	8	9	9
gene8122	31	37	28
gene8123	17	15	17
gene8124	35	25	32
gene8125	25	22	24
gene8126	23	14	19
gene8127	23	25	32
gene8128	23	25	30
gene8129	20	18	22
gene8130	18	26	29
gene8131	14	12	16
gene8132	36	35	31
gene8133	5	9	11
gene8134	8	10	15
gene8135	22	19	16
gene8136	32	18	25
gene8137	15	12	13
gene8138	5	15	11
gene8139	16	19	19
gene8140	14	17	14
gene8141	3	10	8
gene8142	28	27	27
gene8143	28	16	12
gene8144	20	20	17
gene8145	18	17	18
gene8146	23	21	21
gene8147	39	26	25
gene8148	16	17	18
gene8149	21	20	19
gene8150	25	21	24
gene8151	18	14	22
gene8152	15	14	10
gene8153	23	18	27
gene8154	14	13	21
gene8155	22	29	19
gene8156	24	33	27
gene8157	12	12	15
gene8158	15	18	15
gene8159	23	28	25
gene8160	32	35	32
gene8161	9	9	11
gene8162	13	8	9
gene8163	38	32	21
gene8164	16	17	17
gene8165	25	22	26
gene8166	11	25	15
gene8167	20	25	19
gene8168	33	24	14
gene8169	17	21	21
gene8170	33	35	31
gene8171	12	8	4
gene8172	17	20	12
gene8173	31	29	32
gene8174	11	9	10
gene8175	17	28	17
gene8176	15	13	21
gene8177	16	20	21
gene8178	9	13	11
gene8179	16	16	19
gene8180	21	28	27
gene8181	16	13	13
gene8182	10	19	25
gene8183	29	33	29
gene8184	31	20	27
gene8185	29	32	33
gene8186	8	11	12
gene8187	14	11	12
gene8188	17	18	21
gene8189	18	14	10
gene8190	20	9	17
gene8191	19	11	26
gene8192	14	16	16
gene8193	27	44	24
gene8194	25	6	17
gene8195	13	16	11
gene8196	10	20	5
gene8197	31	19	22
gene8198	24	23	19
gene8199	16	15	20
gene8200	15	21	14
gene8201	17	15	8
gene8202	25	26	38
gene8203	24	18	20
gene8204	27	20	29
gene8205	24	28	16
gene8206	13	10	8
gene8207	23	19	19
gene8208	24	22	18
gene8209	21	22	24
gene8210	31	24	30
gene8211	22	22	22
gene8212	36	30	27
gene8213	20	20	26
gene8214	42	38	37
gene8215	32	32	27
gene8216	26	34	36
gene8217	23	17	20
gene8218	13	8	22
gene8219	24	24	19
gene8220	30	22	28
gene8221	33	34	30
gene8222	26	35	39
gene8223	18	19	18
gene8224	26	25	13
gene8225	8	18	18
gene8226	19	18	21
gene8227	13	16	18
gene8228	23	20	28
gene8229	18	26	28
gene8230	22	24	29
gene8231	23	18	23
gene8232	15	15	21
gene8233	20	13	13
gene8234	21	17	17
gene8235	37	34	23
gene8236	18	21	21
gene8237	36	39	42
gene8238	35	26	27
gene8239	12	15	20
gene8240	15	3	10
gene8241	11	25	17
gene8242	26	22	28
gene8243	22	25	25
gene8244	29	25	27
gene8245	13	18	19
gene8246	22	25	23
gene8247	15	14	10
gene8248	17	19	17
gene8249	19	12	18
gene8250	9	10	9
gene8251	29	30	34
gene8252	14	10	12
gene8253	22	16	22
gene8254	18	19	30
gene8255	13	21	13
gene8256	15	10	13
gene8257	17	21	18
gene8258	29	24	25
gene8259	7	11	4
gene8260	18	22	24
gene8261	24	26	22
gene8262	24	26	21
gene8263	5	6	4
gene8264	8	14	19
gene8265	35	26	20
gene8266	16	11	14
gene8267	24	34	28
gene8268	19	23	20
gene8269	32	23	33
gene8270	33	23	28
gene8271	20	24	24
gene8272	25	19	19
gene8273	37	37	46
gene8274	24	26	17
gene8275	13	12	5
gene8276	17	14	20
gene8277	20	14	16
gene8278	21	25	22
gene8279	39	31	32
gene8280	27	26	33
gene8281	29	24	23
gene8282	16	8	12
gene8283	22	20	14
gene8284	21	15	17
gene8285	8	7	4
gene8286	17	18	23
gene8287	22	16	22
gene8288	34	33	28
gene8289	17	7	24
gene8290	27	17	25
gene8291	21	24	39
gene8292	15	17	13
gene8293	25	23	25
gene8294	9	11	7
gene8295	14	20	25
gene8296	10	12	11
gene8297	13	20	16
gene8298	21	26	22
gene8299	8	11	16
gene8300	18	32	41
gene8301	24	26	24
gene8302	13	11	16
gene8303	20	18	22
gene8304	15	13	19
gene8305	12	15	8
gene8306	19	16	8
gene8307	26	14	19
gene8308	25	15	19
gene8309	36	34	35
gene8310	8	6	11
gene8311	27	13	26
gene8312	13	17	14
gene8313	18	22	17
gene8314	29	27	33
gene8315	23	17	22
gene8316	14	18	25
gene8317	32	38	30
gene8318	19	23	23
gene8319	21	20	26
gene8320	8	10	10
gene8321	16	16	23
gene8322	33	38	37
gene8323	15	17	26
gene8324	28	33	26
gene8325	27	21	16
gene8326	26	18	23
gene8327	27	20	20
gene8328	15	21	21
gene8329	24	41	20
gene8330	21	21	23
gene8331	31	41	38
gene8332	10	15	12
gene8333	27	28	23
gene8334	20	47	34
gene8335	36	22	28
gene8336	31	23	16
gene8337	24	33	34
gene8338	22	21	28
gene8339	37	39	32
gene8340	20	20	24
gene8341	11	14	10
gene8342	23	43	29
gene8343	30	36	33
gene8344	19	19	17
gene8345	23	28	43
gene8346	28	27	17
gene8347	7	8	9
gene8348	31	37	31
gene8349	17	13	9
gene8350	30	39	24
gene8351	21	20	17
gene8352	22	14	22
gene8353	25	22	32
gene8354	8	11	16
gene8355	18	12	18
gene8356	23	21	28
gene8357	27	25	27
gene8358	40	21	22
gene8359	20	18	21
gene8360	31	16	28
gene8361	18	21	19
gene8362	28	25	23
gene8363	26	22	15
gene8364	36	15	27
gene8365	22	29	25
gene8366	20	14	13
gene8367	12	19	26
gene8368	8	12	8
gene8369	10	15	11
gene8370	26	21	18
gene8371	13	9	14
gene8372	36	29	19
gene8373	17	22	23
gene8374	28	30	41
gene8375	8	5	9
gene8376	12	9	14
gene8377	29	24	12
gene8378	34	21	34
gene8379	16	20	17
gene8380	19	24	21
gene8381	15	16	14
gene8382	24	26	18
gene8383	13	12	15
gene8384	38	45	52
gene8385	21	24	17
gene8386	9	10	15
gene8387	26	28	19
gene8388	17	18	18
gene8389	28	23	25
gene8390	12	17	16
gene8391	16	15	11
gene8392	9	15	12
gene8393	19	18	21
gene8394	11	12	21
gene8395	5	7	9
gene8396	16	17	13
gene8397	18	16	14
gene8398	20	22	18
gene8399	23	12	17
gene8400	38	27	37
gene8401	9	14	17
gene8402	14	25	21
gene8403	14	15	13
gene8404	24	25	26
gene8405	23	30	25
gene8406	40	25	32
gene8407	6	8	9
gene8408	26	19	22
gene8409	7	8	8
gene8410	36	42	33
gene8411	14	11	4
gene8412	11	7	13
gene8413	21	11	24
gene8414	37	41	41
gene8415	24	33	25
gene8416	17	17	23
gene8417	15	20	14
gene8418	26	25	22
gene8419	17	20	20
gene8420	17	25	22
gene8421	17	20	31
gene8422	16	12	17
gene8423	16	7	14
gene8424	33	24	23
gene8425	18	19	16
gene8426	9	17	21
gene8427	24	14	23
gene8428	25	17	28
gene8429	15	13	16
gene8430	13	24	24
gene8431	12	14	21
gene8432	28	26	21
gene8433	15	15	15
gene8434	25	18	13
gene8435	20	15	22
gene8436	23	12	24
gene8437	20	25	16
gene8438	19	22	13
gene8439	29	20	20
gene8440	13	10	20
gene8441	14	13	24
gene8442	14	21	10
gene8443	19	13	23
gene8444	20	8	23
gene8445	26	26	24
gene8446	19	35	27
gene8447	21	8	20
gene8448	30	30	29
gene8449	11	14	12
gene8450	33	48	27
gene8451	19	27	14
gene8452	21	11	15
gene8453	16	7	21
gene8454	16	18	40
gene8455	24	23	26
gene8456	12	19	13
gene8457	10	16	19
gene8458	25	18	25
gene8459	19	17	25
gene8460	15	23	11
gene8461	40	30	36
gene8462	12	14	19
gene8463	26	31	33
gene8464	17	12	23
gene8465	38	35	21
gene8466	16	19	24
gene8467	11	21	22
gene8468	7	7	12
gene8469	18	27	20
gene8470	21	23	19
gene8471	27	32	26
gene8472	34	18	19
gene8473	6	18	14
gene8474	19	17	19
gene8475	24	20	20
gene8476	23	16	21
gene8477	14	20	18
gene8478	14	15	14
gene8479	12	13	25
gene8480	10	12	16
gene8481	23	21	13
gene8482	10	4	7
gene8483	19	24	26
gene8484	16	10	13
gene8485	13	6	12
gene8486	6	12	4
gene8487	25	27	34
gene8488	24	10	25
gene8489	28	24	24
gene8490	18	20	19
gene8491	18	17	21
gene8492	19	12	24
gene8493	19	16	28
gene8494	21	24	15
gene8495	19	16	20
gene8496	30	22	22
gene8497	13	15	14
gene8498	16	21	30
gene8499	29	29	25
gene8500	23	31	23
gene8501	6	10	14
gene8502	17	20	11
gene8503	23	19	21
gene8504	32	34	38
gene8505	28	18	19
gene8506	30	32	31
gene8507	26	21	17
gene8508	12	12	14
gene8509	25	17	9
gene8510	15	14	17
gene8511	34	27	24
gene8512	25	26	24
gene8513	19	20	9
gene8514	27	37	25
gene8515	18	15	24
gene8516	11	14	13
gene8517	29	27	30
gene8518	14	20	19
gene8519	9	14	7
gene8520	19	6	13
gene8521	21	20	16
gene8522	14	26	17
gene8523	11	12	16
gene8524	19	13	8
gene8525	27	15	19
gene8526	16	21	20
gene8527	12	27	26
gene8528	33	24	22
gene8529	10	7	15
gene8530	22	20	28
gene8531	28	29	27
gene8532	19	16	15
gene8533	24	23	23
gene8534	20	30	26
gene8535	9	12	10
gene8536	16	23	20
gene8537	27	20	32
gene8538	14	16	14
gene8539	13	15	14
gene8540	15	19	15
gene8541	18	24	16
gene8542	36	37	33
gene8543	17	15	16
gene8544	18	20	25
gene8545	28	35	27
gene8546	9	11	7
gene8547	13	18	17
gene8548	17	26	22
gene8549	20	22	12
gene8550	28	35	37
gene8551	31	36	28
gene8552	15	23	15
gene8553	13	20	24
gene8554	19	16	14
gene8555	13	18	22
gene8556	6	13	13
gene8557	14	16	21
gene8558	22	18	12
gene8559	17	13	14
gene8560	39	29	30
gene8561	11	14	10
gene8562	18	18	22
gene8563	16	23	21
gene8564	13	12	9
gene8565	18	26	29
gene8566	18	33	17
gene8567	26	18	28
gene8568	12	10	15
gene8569	14	9	18
gene8570	12	17	16
gene8571	10	13	12
gene8572	25	16	16
gene8573	38	38	26
gene8574	14	22	26
gene8575	29	16	19
gene8576	13	14	19
gene8577	15	12	16
gene8578	7	15	11
gene8579	37	19	27
gene8580	21	19	18
gene8581	14	9	15
gene8582	18	24	19
gene8583	27	20	19
gene8584	10	13	10
gene8585	31	24	30
gene8586	17	20	17
gene8587	14	14	10
gene8588	17	22	33
gene8589	27	25	15
gene8590	17	24	24
gene8591	19	14	12
gene8592	18	18	18
gene8593	17	27	15
gene8594	15	13	21
gene8595	12	13	13
gene8596	18	20	11
gene8597	23	25	17
gene8598	22	24	21
gene8599	26	14	14
gene8600	23	21	31
gene8601	19	8	14
gene8602	32	37	30
gene8603	17	25	23
gene8604	26	22	16
gene8605	23	20	20
gene8606	20	21	19
gene8607	15	15	14
gene8608	32	23	25
gene8609	5	7	12
gene8610	36	26	26
gene8611	14	13	21
gene8612	14	20	20
gene8613	20	18	17
gene8614	13	16	15
gene8615	26	12	14
gene8616	2	3	5
gene8617	18	16	31
gene8618	12	5	8
gene8619	16	33	29
gene8620	21	29	23
gene8621	16	16	27
gene8622	18	16	16
gene8623	10	18	10
gene8624	23	18	29
gene8625	18	12	19
gene8626	18	21	17
gene8627	20	30	11
gene8628	22	25	25
gene8629	26	26	24
gene8630	27	15	20
gene8631	16	18	23
gene8632	26	15	16
gene8633	23	19	18
gene8634	19	21	21
gene8635	21	26	23
gene8636	8	10	8
gene8637	18	14	12
gene8638	25	24	23
gene8639	15	23	21
gene8640	18	25	23
gene8641	19	22	21
gene8642	23	16	18
gene8643	13	25	18
gene8644	20	15	17
gene8645	14	22	16
gene8646	16	11	13
gene8647	30	34	33
gene8648	24	32	33
gene8649	9	10	7
gene8650	27	32	36
gene8651	15	25	34
gene8652	11	12	21
gene8653	7	6	6
gene8654	29	15	31
gene8655	15	29	23
gene8656	14	18	18
gene8657	19	19	24
gene8658	12	15	12
gene8659	13	9	12
gene8660	27	26	19
gene8661	10	13	14
gene8662	20	25	34
gene8663	22	27	21
gene8664	11	17	16
gene8665	4	2	12
gene8666	18	18	20
gene8667	23	24	26
gene8668	25	18	13
gene8669	13	20	15
gene8670	36	27	41
gene8671	34	24	13
gene8672	9	13	11
gene8673	15	9	19
gene8674	15	25	32
gene8675	24	17	23
gene8676	27	17	23
gene8677	14	11	13
gene8678	30	15	30
gene8679	16	12	15
gene8680	25	13	25
gene8681	13	13	25
gene8682	32	35	20
gene8683	31	24	31
gene8684	9	14	9
gene8685	25	16	19
gene8686	31	32	28
gene8687	17	18	29
gene8688	11	9	11
gene8689	17	23	23
gene8690	23	18	18
gene8691	23	28	20
gene8692	30	23	28
gene8693	18	20	23
gene8694	17	21	22
gene8695	23	24	22
gene8696	27	21	28
gene8697	13	15	18
gene8698	17	22	22
gene8699	17	15	19
gene8700	30	27	18
gene8701	12	16	13
gene8702	27	17	22
gene8703	20	23	11
gene8704	18	9	11
gene8705	27	30	24
gene8706	18	25	20
gene8707	14	25	15
gene8708	17	24	19
gene8709	12	11	14
gene8710	28	23	33
gene8711	9	21	18
gene8712	19	20	16
gene8713	43	31	28
gene8714	19	16	24
gene8715	29	29	21
gene8716	34	35	29
gene8717	22	15	10
gene8718	14	13	14
gene8719	45	38	47
gene8720	14	25	14
gene8721	21	29	23
gene8722	11	11	15
gene8723	38	15	23
gene8724	17	10	12
gene8725	20	9	11
gene8726	16	17	20
gene8727	5	7	11
gene8728	22	26	25
gene8729	23	20	25
gene8730	10	17	9
gene8731	24	31	31
gene8732	8	13	6
gene8733	18	23	20
gene8734	32	26	20
gene8735	9	7	13
gene8736	18	21	18
gene8737	35	32	29
gene8738	24	29	32
gene8739	40	21	23
gene8740	16	14	16
gene8741	13	14	16
gene8742	21	19	26
gene8743	9	11	8
gene8744	10	10	19
gene8745	25	30	27
gene8746	16	20	22
gene8747	9	14	10
gene8748	7	6	12
gene8749	12	11	12
gene8750	34	23	29
gene8751	20	31	30
gene8752	16	20	12
gene8753	30	28	29
gene8754	23	14	14
gene8755	26	22	18
gene8756	14	18	27
gene8757	15	10	12
gene8758	11	10	15
gene8759	14	11	21
gene8760	12	17	19
gene8761	18	17	16
gene8762	27	22	28
gene8763	17	7	11
gene8764	30	23	17
gene8765	8	11	10
gene8766	13	19	30
gene8767	14	13	18
gene8768	16	16	18
gene8769	33	29	29
gene8770	10	10	14
gene8771	28	33	15
gene8772	20	25	14
gene8773	18	21	17
gene8774	20	29	38
gene8775	16	30	23
gene8776	30	26	44
gene8777	7	5	10
gene8778	33	24	23
gene8779	21	9	10
gene8780	24	21	22
gene8781	25	29	34
gene8782	36	25	20
gene8783	22	17	15
gene8784	7	15	16
gene8785	9	14	10
gene8786	28	30	32
gene8787	18	22	26
gene8788	17	14	11
gene8789	26	27	20
gene8790	33	24	23
gene8791	23	30	31
gene8792	10	15	10
gene8793	20	22	29
gene8794	17	14	14
gene8795	12	12	13
gene8796	15	25	22
gene8797	18	21	15
gene8798	6	11	4
gene8799	19	10	15
gene8800	20	14	27
gene8801	25	25	26
gene8802	11	12	16
gene8803	14	9	11
gene8804	17	23	17
gene8805	21	23	11
gene8806	24	34	26
gene8807	9	10	6
gene8808	23	29	32
gene8809	14	12	12
gene8810	18	16	11
gene8811	10	20	22
gene8812	21	28	22
gene8813	24	34	12
gene8814	27	19	29
gene8815	30	25	22
gene8816	29	38	35
gene8817	37	32	38
gene8818	11	18	10
gene8819	22	20	18
gene8820	33	32	19
gene8821	27	38	39
gene8822	20	20	22
gene8823	20	19	18
gene8824	21	14	23
gene8825	12	19	12
gene8826	25	10	23
gene8827	23	17	24
gene8828	21	28	25
gene8829	34	23	30
gene8830	19	26	18
gene8831	21	28	23
gene8832	28	24	26
gene8833	17	17	19
gene8834	21	22	18
gene8835	14	18	19
gene8836	17	18	17
gene8837	24	21	15
gene8838	10	7	7
gene8839	25	33	21
gene8840	20	16	11
gene8841	16	14	10
gene8842	20	31	30
gene8843	36	24	25
gene8844	17	18	18
gene8845	21	15	23
gene8846	20	17	19
gene8847	11	19	8
gene8848	26	20	20
gene8849	15	11	12
gene8850	27	18	32
gene8851	27	31	35
gene8852	5	3	4
gene8853	23	19	23
gene8854	19	15	16
gene8855	30	31	26
gene8856	24	20	28
gene8857	35	48	38
gene8858	18	20	13
gene8859	19	33	20
gene8860	11	20	16
gene8861	17	26	19
gene8862	41	32	35
gene8863	18	19	17
gene8864	37	26	25
gene8865	26	29	23
gene8866	23	23	22
gene8867	23	30	28
gene8868	33	24	44
gene8869	19	19	22
gene8870	16	12	13
gene8871	32	24	27
gene8872	28	26	26
gene8873	28	22	19
gene8874	13	12	24
gene8875	12	21	18
gene8876	38	36	29
gene8877	16	16	12
gene8878	31	21	25
gene8879	36	23	38
gene8880	15	27	20
gene8881	25	24	26
gene8882	12	14	24
gene8883	7	4	2
gene8884	30	20	19
gene8885	15	8	6
gene8886	28	23	17
gene8887	16	22	19
gene8888	27	32	31
gene8889	11	7	4
gene8890	22	22	26
gene8891	12	12	11
gene8892	31	29	23
gene8893	17	19	19
gene8894	14	10	7
gene8895	27	25	24
gene8896	6	6	9
gene8897	13	11	10
gene8898	9	9	15
gene8899	23	38	36
gene8900	14	18	24
gene8901	29	36	27
gene8902	9	9	7
gene8903	14	24	26
gene8904	15	17	23
gene8905	19	11	19
gene8906	14	12	11
gene8907	27	27	23
gene8908	7	14	13
gene8909	16	16	19
gene8910	8	10	12
gene8911	15	19	19
gene8912	18	19	20
gene8913	21	22	25
gene8914	22	21	31
gene8915	21	23	19
gene8916	16	28	30
gene8917	17	14	17
gene8918	12	10	21
gene8919	28	20	22
gene8920	11	14	10
gene8921	9	12	21
gene8922	33	24	31
gene8923	11	11	13
gene8924	32	33	28
gene8925	17	16	23
gene8926	11	15	18
gene8927	11	8	8
gene8928	22	20	16
gene8929	27	20	31
gene8930	9	14	13
gene8931	37	44	27
gene8932	21	15	10
gene8933	15	18	17
gene8934	21	21	21
gene8935	19	25	20
gene8936	12	13	11
gene8937	20	17	13
gene8938	19	8	20
gene8939	24	20	30
gene8940	13	17	12
gene8941	14	16	18
gene8942	19	13	12
gene8943	14	17	27
gene8944	7	9	15
gene8945	20	23	16
gene8946	17	15	16
gene8947	12	18	17
gene8948	19	15	13
gene8949	35	26	20
gene8950	13	15	6
gene8951	32	29	34
gene8952	25	31	27
gene8953	12	14	14
gene8954	20	26	24
gene8955	22	19	21
gene8956	25	23	23
gene8957	21	31	16
gene8958	20	19	32
gene8959	14	13	16
gene8960	22	20	25
gene8961	19	18	24
gene8962	13	17	15
gene8963	19	17	17
gene8964	7	15	12
gene8965	17	19	16
gene8966	22	13	9
gene8967	33	39	35
gene8968	25	27	8
gene8969	24	21	27
gene8970	19	18	20
gene8971	22	19	23
gene8972	19	20	15
gene8973	25	9	19
gene8974	19	12	14
gene8975	27	19	24
gene8976	13	16	19
gene8977	17	9	10
gene8978	35	37	28
gene8979	29	31	18
gene8980	23	22	21
gene8981	16	26	11
gene8982	7	16	13
gene8983	21	16	16
gene8984	26	22	26
gene8985	7	12	8
gene8986	20	30	24
